sponsor,xml,title,summary,start_year,start_month,phase,conditions,enrollment,status,meshes,condition_final
Roche,NCT02748213.xml,"An Open-Label, Randomized Phase II Study of Herceptin (Trastuzumab), Taxotere (Docetaxel), and Xeloda (Capecitabine) in Combination, Versus Herceptin (Trastuzumab) Plus Taxotere (Docetaxel), in Patients With Advanced and/or Metastatic Breast Cancers That Overexpress HER2","This study will assess the efficacy and safety of intravenous (IV) trastuzumab (Herceptin) and IV docetaxel (Taxotere), with or without oral capecitabine (Xeloda), in women with previously untreated HER2-positive advanced and/or metastatic breast cancer.",2002,2,Phase 2,['Breast Cancer'],225,Completed,['Breast Neoplasms'],Breast Neoplasms
Roche,NCT02763579.xml,"A Phase I/III, Randomized, Double-Blind, Placebo-Controlled Study of Carboplatin Plus Etoposide With or Without Atezolizumab (Anti-PD-L1 Antibody) in Patients With Untreated Extensive-Stage Small Cell Lung Cancer","This randomized, Phase I/III, multicenter, double-blinded, placebo-controlled study is designed to evaluate the safety and efficacy of atezolizumab (anti-programmed death-ligand 1 [PD-L1] antibody) in combination with carboplatin plus (+) etoposide compared with treatment with placebo + carboplatin + etoposide in chemotherapy-naive participants with ES-SCLC. Participants will be randomized in a 1:1 ratio to receive either atezolizumab + carboplatin + etoposide or placebo + carboplatin + etoposide on 21-day cycles for four cycles in the induction phase followed by maintenance with atezolizumab or placebo until progressive disease (PD) as assessed by the investigator using Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1). Treatment can be continued until persistent radiographic PD or symptomatic deterioration.",2016,6,Phase 3,['Small Cell Lung Carcinoma'],500,"Active, not recruiting","['Small Cell Lung Carcinoma', 'Lung Neoplasms']",Small Cell Lung Carcinoma
Roche,NCT02768207.xml,"A Single Arm, Open Label, Phase II, Multicenter Study to Assess The Detection of The BRAF V600 Mutation on cfDNA From Plasma in Patients With Advanced Melanoma","This is a single arm, multicenter, open label, and non-randomized clinical study on adult participants with unresectable or metastatic melanoma. The study will be conducted in two phases. Pre-screening phase will assess the BRAF V600 mutation in a new mutation analysis triggered by a mutant plasma cfDNA test result. Treatment phase will assess the clinical outcome for the participants treated with vemurafenib plus cobimetinib. The length of the study will be approximately 38 months.",2016,5,Phase 2,['Metastatic Melanoma'],40,"Active, not recruiting",['Melanoma'],Melanoma
Roche,NCT02774278.xml,MERIT - A Phase II Marker Identification Trial for Tarceva in Second Line NSCLC Patients,"This study will assess potentially predictive markers of efficacy in participants with NSCLC receiving oral erlotinib (Tarceva) therapy. The anticipated time on study treatment is until disease progression, unacceptable toxicity or death.",2005,7,Phase 2,['Non-Squamous Non-Small Cell Lung Cancer'],264,Completed,"['Lung Neoplasms', 'Carcinoma, Non-Small-Cell Lung']",Lung Neoplasms
Roche,NCT02788279.xml,"A Phase III, Open-Label, Multicenter, Three-Arm, Randomized Study to Investigate the Efficacy and Safety of Cobimetinib Plus Atezolizumab and Atezolizumab Monotherapy vs. Regorafenib in Patients With Previously Treated Unresectable Locally Advanced or Metastatic Colorectal Adenocarcinoma","This is a Phase III, multicenter, open-label, three-arm, randomized study in participants with unresectable locally advanced or metastatic colorectal cancer (CRC) who have received at least two prior regimens of cytotoxic chemotherapy for metastatic disease. The study compares regorafenib, a standard of care therapy in this setting, to cobimetinib plus atezolizumab and atezolizumab monotherapy.",2016,7,Phase 3,['Colorectal Cancer'],363,"Active, not recruiting","['Colorectal Neoplasms', 'Adenocarcinoma']",Colorectal Neoplasms
Roche,NCT02792192.xml,"A Phase Ib/II, Open-Label Study of the Safety and Pharmacology of Atezolizumab Administered With or Without Bacille Calmette-Guérin in Patients With High-Risk Non−Muscle-Invasive Bladder Cancer","This Phase Ib/II study is designed to assess the safety, tolerability, pharmacokinetics, immunogenicity, patient reported outcomes (PROs), and preliminary anti-tumor activity of atezolizumab administered by intravenous (IV) infusion alone and in combination with intravesical BCG in high-risk NMIBC participants. The study will be conducted in following cohorts: Cohort 1A, Cohort 1B, Cohort 2, and Cohort 3. Atezolizumab will be administered at a fixed dose of 1200 milligrams (mg) every 3 weeks (q3w) for a maximum of 96 weeks. BCG will be administered to evaluate dose-limiting toxicities (DLTs), maximum tolerated dose (MTD), or maximum administered dose (MAD). De-escalation will be allowed for up to three dose levels of BCG (full dose [50 mg], 66 percent [%] of a full dose, and 33% of a full dose [Cohort 1B only]). After the MTD or MAD is determined for Cohort 1B, this dose will be used for all subsequent participants enrolled into Cohorts 1B, 2, and 3, unless the MTD is determined to be 33% of a full BCG dose. If MTD is determined to be 33% of a full BCG dose, then, no participants will be enrolled into Cohorts 2 and 3 until an assessment of the safety and activity of the combination of atezolizumab plus 33% of a full BCG dose is completed.",2016,6,Phase 1/Phase 2,['Bladder Cancer'],24,"Active, not recruiting",['Urinary Bladder Neoplasms'],Urinary Bladder Neoplasms
Roche,NCT02807636.xml,"A Phase III, Multicenter, Randomized, Placebo-Controlled Study of Atezolizumab (Anti−PD-L1 Antibody) as Monotherapy and in Combination With Platinum-Based Chemotherapy in Patients With Untreated Locally Advanced or Metastatic Urothelial Carcinoma","A Phase III, randomised study of atezolizumab alone and in combination with chemotherapy versus chemotherapy alone in participants with untreated advanced urothelial cancer.",2016,6,Phase 3,['Urothelial Carcinoma'],1200,"Active, not recruiting","['Carcinoma', 'Carcinoma, Transitional Cell']",Carcinoma
Roche,NCT02813785.xml,"A Phase III, Open-Label, Multicenter, Randomized Study to Investigate the Efficacy and Safety of Atezolizumab (Anti-PD-L1 Antibody) Compared With Docetaxel in Patients With Non-Small Cell Lung Cancer After Failure With Platinum-Containing Chemotherapy","This Phase III, multicenter, open-label, randomized, controlled study is designed to evaluate the efficacy and safety of the anti-programmed death-ligand 1 (PD-L1) antibody atezolizumab compared with docetaxel in participants with locally advanced or metastatic NSCLC who have progressed during or following a platinum-containing regimen. Treatment may continue until disease progression, loss of clinical benefit, or unacceptable toxicity.",2016,7,Phase 3,"['Carcinoma, Non-Small-Cell Lung']",565,"Active, not recruiting","['Carcinoma, Non-Small-Cell Lung']","Carcinoma, Non-Small-Cell Lung"
Roche,NCT02814669.xml,"A Phase Ib, Open-Label Study of the Safety and Tolerability of Atezolizumab in Combination With Radium-223 Dichloride in Patients With Castrate-Resistant Prostate Cancer Who Have Progressed Following Treatment With an Androgen Pathway Inhibitor","This study is designed to assess the safety and tolerability of atezolizumab when given in combination with radium-223 dichloride in participants with metastatic CRPC who have progressed after treatment with an androgen pathway inhibitor. This adaptive design study includes a cohort phase and a potential randomization phase. An initial concurrent dosing evaluation will evaluate the safety and tolerability of a treatment regimen that employs a concurrent start time for atezolizumab and radium-223 dichloride (Cohort 1). If concurrent dosing is found to be safe and tolerable in Cohort 1, additional participants will be enrolled and eligible participants will be randomized in a 1:1:1 ratio to Arms A, B, and C. If concurrent dosing is not tolerated in Cohort 1, new participants will be enrolled in a staggered dosing evaluation: Cohort 2 (28-day radium-223 dichloride run-in, atezolizumab will begin on Day 1 of Cycle 2) and Cohort 3 (56-day radium-223 dichloride run-in, atezolizumab will begin on Day 1 of Cycle 3). If the Cohort 2 schedule is tolerable, then additional participants will be enrolled using this treatment schedule; If the Cohort 2 schedule is not tolerable, subsequent participants will be enrolled in Cohort 3. If the Cohort 3 schedule is tolerable, then additional participants will be enrolled using this treatment schedule. If Cohort 3 schedule is not tolerable, no additional participant will be enrolled in the study.",2016,9,Phase 1,['Castrate-Resistant Prostate Cancer'],45,"Active, not recruiting",['Prostatic Neoplasms'],Prostatic Neoplasms
Roche,NCT02846428.xml,"An Open-Label, Multicenter, Randomized, Phase II Study to Evaluate the Efficacy and Safety of Two Combination Dose Regimens: Capecitabine + Epirubicin + Cyclophosphamide (CEX) Versus 5-FU + Epirubicin + Cyclophosphamide (FEC 100) as Neoadjuvant Therapy in Females Presenting With Operable Breast Cancer","This study will evaluate the efficacy and safety of treatment with oral capecitabine or intravenous (IV) 5-fluorouracil (5-FU), in combination with epirubicin and cyclophosphamide, prior to surgery in participants with breast cancer. The participants will receive 4 cycles of neoadjuvant Capecitabine + Epirubicin + Cyclophosphamide (CEX) or 5-FU + Epirubicin + Cyclophosphamide (FEC 100) chemotherapy during first treatment period (Period 1, Days 1-85). After 4-6 weeks of the fourth cycle of neoadjuvant chemotherapy (Day 120 +/- 7 days), breast surgery with regional lymph node dissection will be performed, followed within a maximum of 6 weeks by the second treatment period (Period 2, Days 1 to 85) when participants in both study arms will receive 4 cycles of adjuvant docetaxel 100 milligrams per meter square (mg/m^2) by IV infusion on Day 1 of each 21-day cycle. Upon completion of the second treatment period, participants will enter the post-treatment follow-up period which will last for 5 years from the initial date of participant randomization. During this period participants will be evaluated once a year on the anniversary date of randomization.",2004,3,Phase 2,['Breast Cancer'],182,Completed,['Breast Neoplasms'],Breast Neoplasms
Roche,NCT02876224.xml,"A Phase Ib Open-Label Study Evaluating the Safety, Tolerability and Pharmacokinetics of Cobimetinib in Combination With Bevacizumab and Immunotherapy When Administered in Patients With Gastrointestinal and Other Tumors","This is an open-label, multicenter, single-arm, two-stage, Phase Ib study designed to assess the safety, tolerability, and pharmacokinetics of oral cobimetinib with intravenous (IV) atezolizumab and bevacizumab in participants with metastatic colorectal cancer (mCRC) who have received and progressed on at least one prior line of therapy that contained a fluoropyrimidine and oxaliplatin or irinotecan. There are two stages in this study: Stage 1 (safety run-in phase) and Stage 2 (dose expansion phase with two cohorts, an expansion cohort and a biopsy cohort).",2016,9,Phase 1,['Colorectal Cancer'],51,"Active, not recruiting",['Colorectal Neoplasms'],Colorectal Neoplasms
Roche,NCT02896855.xml,"A Phase III, Randomized, Double-blind, Placebo-controlled Clinical Trial to Evaluate the Efficacy and Safety of Pertuzumab+Herceptin+Docetaxel Versus Placebo+Herceptin+Docetaxel in Previously Untreated HER2-Positive Metastatic Breast Cancer","This Phase III, randomized, double-blind, placebo-controlled, multicenter clinical trial in China will evaluate the efficacy and safety of pertuzumab + trastuzumab + docetaxel compared with placebo + trastuzumab + docetaxel in participants with previously untreated HER2-positive MBC.",2016,9,Phase 3,['Breast Cancer'],243,"Active, not recruiting",['Breast Neoplasms'],Breast Neoplasms
Roche,NCT02908672.xml,"A Phase III, Double-Blinded, Randomized, Placebo-Controlled Study of Atezolizumab Plus Cobimetinib and Vemurafenib Versus Placebo Plus Cobimetinib and Vemurafenib in Previously Untreated BRAFV600 Mutation-Positive Patients With Unresectable Locally Advanced or Metastatic Melanoma","This is a Phase III, double-blinded, placebo-controlled, randomized, multicenter study designed to evaluate the efficacy, safety, and pharmacokinetics of atezolizumab + cobimetinib + vemurafenib compared with placebo + cobimetinib + vemurafenib in patients with previously untreated BRAFv600 mutation-positive metastatic or unresectable locally advanced melanoma.",2017,1,Phase 3,['Melanoma'],513,"Active, not recruiting",['Melanoma'],Melanoma
Roche,NCT02913443.xml,"A Multi-Center, Open Label, Phase I, Dose Finding and Expansion Study of RO7051790 Administered Orally in Patients With Relapsed, Extensive-Stage Disease Small Cell Lung Cancer (ED SCLC)","This is a Phase I, open-label, multicenter study designed to assess the safety and tolerability of RO7051790 in participants with relapsed ED SCLC. This dose escalation and expansion study plans to determine the maximum tolerated dose and/or optimal biological dose as a recommended Phase 2 dose for RO7051790, based on the safety, tolerability, pharmacokinetic and pharmacodynamic profiles observed after oral administration of RO7051790.",2016,12,Phase 1,['Small Cell Lung Cancer'],18,Completed,"['Lung Neoplasms', 'Small Cell Lung Carcinoma']",Lung Neoplasms
